p1,p2,p3,p4,p5,p6,p7,c1,c2,c3,c4,c5
43,208,0hQqyiOV9L,0,72,48,KtmE4ldVbG,False,False,False,True,False
266,33,8d6qWgxclV,0,45,262,Hwen2ctUdf,True,False,False,True,False
66,176,GswVfXMP9F,0,102,99,BljM8AD0T6,False,False,False,True,False
51,187,2eAOXL7Hal,1,74,152,DXMJbY385N,False,False,True,True,False
46,150,F43BpIgbLw,1,292,48,md5YXNRfrs,False,True,True,True,False
180,143,3ENrAIwZ1q,1,242,181,bHK9E45kih,False,True,True,True,False
143,22,Ra8m5jQONf,0,44,121,YeslthfMDa,False,False,False,True,False
10,74,Fd94ce0rND,0,77,57,XYjtLv9rZT,False,False,False,True,False
49,145,UsrZQ4BJO2,0,281,110,PakE680sJg,False,True,False,True,False
91,155,9dxqtI46hl,1,188,86,7CyRcaeZkr,False,False,True,True,False
51,124,STrOo6ZDci,0,96,116,PzsVNZ5ve3,False,False,False,True,False
50,141,umyIrnlMfV,0,154,64,aDfpKdt6lE,False,False,False,True,False
157,162,QNInkcjGd5,1,257,210,UToKfmRSMq,False,True,True,True,False
43,13,LnZvFde7aX,0,287,175,QYlPZAnrzj,False,True,False,True,False
98,110,NEWIqQJwLF,0,141,146,k6uxvqClVD,False,False,False,True,False
208,27,azfIiXwYPH,1,138,216,oSdct8vikH,False,False,True,True,False
286,121,hUHQ9g5cF0,1,214,41,qP5vAj2IDK,False,True,True,True,False
281,229,XAOHQDT21p,0,269,279,WEIdZhqM7P,True,True,False,True,False
6,171,7H5GtixjuI,1,54,50,eGY5pnCvcA,False,False,True,True,False
261,20,XP9Ly1njGC,1,88,166,621Kw0yUvn,False,False,True,True,False
109,171,FD42yuIekY,1,22,133,8XNtEIwbAJ,False,False,True,True,False
222,45,3ZbRmshTOt,0,180,137,8f2hAzdvZF,False,False,False,True,False
266,28,LjEpYTusiH,0,102,56,rFVqPsHohM,False,False,False,True,False
112,51,sBLKn2RMjv,0,239,47,JNbTuayKrE,False,True,False,True,False
269,73,zJvOmYBnXk,0,112,86,sLI08heBzr,False,False,False,True,False
67,48,Sn3HICPl0u,1,91,137,2Dj6Bhltw1,False,False,True,True,False
215,30,vaix4E0bng,0,44,262,0ojSq2BrXJ,False,False,False,True,False
92,6,Gvfi1me5Er,1,180,17,TAoZUDQMBi,False,False,True,False,False
209,21,W1QfUCtchH,0,18,203,tLmg0VBnoJ,False,False,False,True,False
292,125,4NZ0HrS7lW,1,201,294,3CHLuO0DeE,True,True,True,True,False
159,54,aYtxniXGVR,1,89,83,oQiGevOVhT,False,False,True,True,False
265,165,sLI9EBA6g7,0,268,276,E6rLonXZKA,True,True,False,True,False
247,91,fS42tqhrzF,1,60,116,7tqSPyVDd3,False,False,True,True,False
122,65,z0g4xDQa1n,0,157,194,P7BlUyFqYH,False,False,False,True,False
68,126,4i7d06f8G2,1,13,245,owKNfCvpMS,False,False,True,True,False
269,219,PbwtsW0vrU,0,151,166,32Z04SozsL,False,False,False,True,False
296,170,oNP3AbKXRB,0,71,108,s6RMFgaExI,False,False,False,True,False
276,180,lctIF0hyrR,1,154,128,9ZAgyFNv5n,False,False,True,True,False
38,285,SGcREXxJmg,1,6,60,o0n2sgqUbw,False,False,True,True,False
251,232,gk8TsVJOMo,0,45,191,ExAbSnTqid,False,False,False,True,False
284,74,O3lNxI0wHc,0,21,197,dQspT3ziaW,False,False,False,True,False
124,210,zPqOipdchA,0,283,178,CMt7Yq80l6,False,True,False,True,False
79,238,QF7cBsgOKG,1,11,122,sOoenmrJBk,False,False,True,True,False
222,147,xIkSdLERmF,0,111,89,i0Mz7nwlDk,False,False,False,True,False
165,174,F6Yd7KZGae,0,133,51,Q9inBjS1qY,False,False,False,True,False
189,229,HtF78VvuZq,1,66,25,K1cYVLGNSx,False,False,True,True,False
66,277,NXVjvEDK2u,0,81,206,4KNGd908zk,False,False,False,True,False
220,256,FJyxzwVXkC,1,96,268,oOQ2ZbcP6I,False,False,True,True,False
206,181,a9rHDlO4N5,1,228,162,TPftjKR06C,False,True,True,True,False
193,271,FyuGcxJ2vU,0,141,135,u6WvHy4C0N,False,False,False,True,False
275,7,0QJq8MBop7,0,223,18,omz4O2yxCY,False,True,False,False,False
58,12,2GPqRmOZJS,0,246,237,hjYgqSkmVv,False,True,False,True,False
173,216,CJjiTmx0p1,0,190,223,cCEgTr0OVF,False,False,False,True,False
207,89,ESVcbpmod1,1,159,87,v2Hp7LMDeP,False,False,True,True,False
267,110,tph0Pb5QRe,0,147,24,cUEN8MDCSk,False,False,False,True,False
121,179,aQpOMZrJ51,1,38,165,LJ9FTDN7hI,False,False,True,True,False
161,12,UgY82t0Rqk,1,46,23,apdMmCVfbH,False,False,True,True,False
162,107,ma1gZWBCeE,0,39,247,Ca7BlevgAN,False,False,False,True,False
82,192,n6L4HlDQ5N,0,10,298,9D1LyUqPf3,False,False,False,True,False
7,231,MEmLrz3wNU,1,275,205,jHtB0OeXS1,False,True,True,True,False
237,222,yuDFOLZrzU,1,216,169,N5K0mlLBFG,False,True,True,True,False
254,214,E1CRk6LTBD,0,217,1,Nao6HczBsn,False,True,False,True,False
74,270,INasU3Xt1z,0,269,269,Z0frnpDmjK,False,True,False,True,False
115,108,PFVmp2A3Sc,0,257,76,iaOE1LyPgm,False,True,False,True,False
238,31,IyR4EOmegq,0,198,245,Q6D2OxkFBE,False,False,False,True,False
75,149,A1RBNjiv8g,0,7,76,p7raob2hNW,False,False,False,True,False
294,81,IH14oPOctv,0,216,158,WNUrh8pBS6,False,True,False,True,False
264,195,Oqd8YDsUaJ,0,278,58,poTVOWrkK1,False,True,False,True,False
97,102,wPBNpHhz03,1,138,77,l1dCA5evRX,False,False,True,True,False
140,108,BzmTXjS2AR,0,252,144,PYUKNVfHx7,False,True,False,True,False
4,4,iFtkxlXq2j,1,234,66,paglmOwXMP,False,True,True,False,False
142,158,vnTsJ6zqb8,1,37,143,N0teukXYoK,False,False,True,True,False
242,231,KGfopjqDZ7,1,136,161,gZG2uP8VXJ,False,False,True,True,False
26,204,9cnD36F5NV,0,197,163,qjWr1R4Hsu,False,False,False,True,False
184,127,vyh3nAPpjS,0,80,239,mEaqi8TbYZ,False,False,False,True,False
279,274,icoZ0qEDhN,1,54,180,wYASEsxZN9,False,False,True,True,False
269,273,enYoixhcvR,0,15,288,PLtdAC6XGa,True,False,False,True,False
61,138,kVqRx7eHh0,0,146,140,0zD2Cfas3v,False,False,False,True,False
152,248,uKXvhJGbRZ,1,281,174,AVDTvLJPtR,False,True,True,True,False
95,193,zQ9eB0WGSt,0,174,20,ejVl4v2yuO,False,False,False,True,False
295,142,LOv1ZwaR65,0,265,70,bka9tgC5nv,False,True,False,True,False
297,14,HWh0sej1Z8,0,0,137,yFfJLKGx2D,False,False,False,True,False
117,279,K62kRq5npM,1,27,42,YRH9xGOa2o,False,False,True,True,False
121,275,YbqaKgzhNT,0,150,143,F6zp3COPkn,False,False,False,True,False
57,204,hi8W1RQwDy,1,54,196,Ckxbu7y9vm,False,False,True,True,False
290,178,EKm60sVOy7,1,265,123,bkBmzvEO2Z,False,True,True,True,False
263,296,dLGC45oytV,0,291,35,j3JscMFewS,False,True,False,True,False
206,204,aY8TFgPNCQ,1,73,279,P1Hqp9h5go,False,False,True,True,False
108,159,Ch9i4c3XUK,0,144,241,zVQnX0UaGK,False,False,False,True,False
71,236,mFNgpV1iwH,0,146,102,aFJq147BTA,False,False,False,True,False
203,173,TEwaSuqvJs,0,271,119,LkW4RlwjB7,False,True,False,True,False
60,43,tZMaRoilNk,1,168,89,QjrHMdDuXw,False,False,True,True,False
3,144,hi4etWz6TG,0,149,17,q50e1Tcoli,False,False,False,True,False
204,91,1js3CUwlc8,0,289,296,x0Ah4gPMF1,True,True,False,True,False
67,283,xGd47q18XY,1,157,268,qlacVTEHUf,False,False,True,True,False
124,119,sakRU2CZTD,1,193,243,UMrCAg0E93,False,False,True,True,False
280,47,ob4KzS6IRZ,0,172,90,DneHZVSX0Y,False,False,False,True,False
18,243,lHwRC0kxrs,1,245,184,cl35aImQuf,False,True,True,True,False
93,145,YkwZPElAuL,1,111,40,hzKG1qNRBu,False,False,True,True,False
25,201,mbfdsuatJH,1,20,84,ETD2ixr81F,False,False,True,True,False
230,33,ASP57sGnv8,1,177,202,YgkAb0fa57,False,False,True,True,False
265,140,SRV3JswuTC,0,192,279,qwNV61d9iB,True,False,False,True,False
63,179,s6p9ESLcUk,0,245,86,sQJwN4mH03,False,True,False,True,False
254,291,9UQJyYsoip,1,7,107,ioIVDTgZj1,False,False,True,True,False
177,132,O59oDU7hWr,1,160,296,UOacKLrtTZ,False,False,True,True,False
146,296,I6ykaeAciN,1,239,54,REU8xToSa2,False,True,True,True,False
92,107,zPtyp9bBH6,1,3,33,oKgVTSDFGa,False,False,True,True,False
110,276,k8ouylK4dU,0,273,254,R68PIqGFYl,False,True,False,True,False
252,107,aiI53nQ9KC,0,35,68,PoQLqZNRzV,False,False,True,True,False
128,8,yrEnFSv9YO,0,38,290,XJuyKDeAY6,False,False,False,False,False
135,150,v6gELPFBC1,0,237,243,KtVD7mPGfu,False,True,False,True,False
259,130,nisg9L5CYN,1,294,270,Qn3JkFPXju,True,True,True,True,False
18,248,1WmS7abyI4,1,244,207,pM4tQjTWlD,False,True,True,True,False
110,216,Jd9UWiAOah,0,76,100,bYaBGTez36,False,False,False,True,False
244,183,pmiOqdPBch,0,117,253,zYw9Zb4saA,False,False,False,True,False
284,187,nmtNbjsMey,1,296,177,Y7CyjPuDb6,False,True,True,True,False
194,255,EkZW2oATg0,1,202,22,K3xh8Nfk7Q,False,True,True,True,False
160,70,0P3vbu8Lpj,1,218,176,tpO0UobnmC,False,True,True,True,False
249,277,zE0BY3k6Jx,1,204,166,s29VqvgIhP,False,True,True,True,False
109,101,WdzHCl3cew,1,120,18,fva4OdxG7s,False,False,True,True,False
288,259,ysxOfbz6nA,1,140,273,o30XuhW1E8,True,False,True,True,False
292,250,U7qcQ3GAzK,0,277,66,nycexNpAQK,False,True,False,True,False
171,84,RTdVXiK5Lu,1,27,78,z9vpRyVxok,False,False,True,True,False
277,77,IxwkS3oqJU,1,63,82,k7cQl0vgfY,False,False,True,True,False
273,298,hxnNZez46M,1,164,219,GxBs1vjL48,False,False,True,True,False
195,296,Taw2X9orWg,0,61,146,BIvPaLJNyY,False,False,False,True,False
258,34,FNQXESfoWk,0,210,134,yRMQHm53Xx,False,True,False,True,False
256,42,GWY7cnmXuR,0,177,200,QmNPFjGrJv,False,False,False,True,False
193,269,7vL0zePDyB,0,296,64,gYuJ9hklWR,False,True,False,True,False
163,183,iohFtIWQqO,0,178,225,3mNu5ixrXe,False,False,False,True,False
63,153,4jakUHdnDM,0,20,132,4KAv3raC6l,False,False,False,True,False
82,169,hKWt3PCsw5,0,148,293,ZgoKfHCdhM,False,False,False,True,False
264,173,0XhMnkvy4E,1,28,249,4thIdHsLlM,True,False,True,True,False
49,118,mD8QCFWUgT,1,169,83,nHcBaVq9Ef,False,False,True,True,False
27,17,qja0ws7nQh,1,46,49,AP8dvGity9,False,False,True,True,False
72,13,nI4xWaJC61,0,293,147,1fp5OdjMPI,False,True,False,True,False
93,219,pqbSBPy1aV,1,201,65,XmPZSK94uy,False,True,True,True,False
274,69,iQYTPHhLrc,1,130,103,83JuEnUb5H,False,False,True,True,False
57,276,seoxqS1FlE,1,285,23,u5cFGsYqTz,False,True,True,True,False
250,299,TbyCX7dZcs,1,147,119,1DbwvjLumT,False,False,True,True,False
33,147,TeB7Uk0Q53,1,274,219,WtnmuwCJEX,False,True,True,True,False
84,235,VaweOAQtmJ,0,26,274,qfM36XJHnm,False,False,False,True,False
9,11,wIeEB8my2a,1,117,47,Cuwl6aI2kO,False,False,True,True,False
219,287,jlMzk3HGTu,0,242,27,8vDsEpUxNZ,False,True,False,True,False
135,242,4dPgeBr6V2,1,244,187,ID7lS3Ubtz,False,True,True,True,False
92,215,qhyW10CjH3,0,157,64,XlQGEvh8KS,False,False,False,True,False
32,228,v3BsJlPEoU,0,46,94,8SrchouMNt,False,False,False,True,False
232,134,53sw7hr9qB,1,223,145,IhXzGVDKLs,False,True,True,True,False
205,5,9q3nzOST5m,0,100,138,E6MRnToJLB,False,False,False,False,False
189,221,qE3T0otS9d,0,1,138,gRUCocrDPO,False,False,False,True,False
162,213,l87QyL6W4K,1,12,194,ibZgWSUsXn,False,False,True,True,False
154,35,XQl0FnkEPp,1,118,85,5HOW9LGcoR,False,False,True,True,False
208,42,LqI6hwFNeA,0,198,244,f2Vye4Qah8,False,False,False,True,False
218,203,3ivGu1Ie9c,1,64,182,ueB5jb197D,False,False,True,True,False
109,240,4Tqhb2EKfs,0,240,289,xUQ6LATy0X,False,True,False,True,False
149,26,ySjFiEUQkv,0,187,141,ZJOEFN8o7f,False,False,False,True,False
33,261,9i6hpZNOuq,0,119,136,vEZVbutHU9,False,False,False,True,False
131,185,arIqcB7CGd,0,165,268,kbwDax1sVF,False,False,True,True,False
193,52,CApQ4g0Kq6,1,83,33,RpD1jYVKZ3,False,False,True,True,False
232,171,czUBj4tTiV,1,89,154,PbBCweYI0D,False,False,True,True,False
112,126,Ty2NRf4Mi9,0,35,34,wUYVOCvPT1,False,False,False,True,False
75,133,SQbPwgipsJ,0,257,111,9uBcdPmAef,False,True,False,True,False
176,41,38tHXUMprx,0,58,53,gkIYRFZU16,False,False,False,True,False
98,3,dDLqnY5EvT,0,74,68,XWZkrDw1un,False,False,False,False,False
63,252,wtfB689KbE,0,102,151,4yvV6owzHl,False,False,False,True,False
245,0,aqkbAdB9Jt,1,255,155,lgVMxj2zEr,False,True,True,False,False
22,54,GSoXlKnZA7,0,168,202,B9D3nFQ8Ou,False,False,False,True,False
151,254,Lk9TqX8jlZ,0,89,173,SumeoNdkfH,False,False,False,True,False
27,238,IhQNbJYimW,1,133,286,Jhj12QUeKL,False,False,True,True,False
287,217,a06KLberdx,0,30,123,ZH0oMQWc1w,False,False,True,True,False
276,124,3IQxbdDepN,0,209,38,eutTLc9UK0,False,True,False,True,False
287,230,axIdNAEvYC,1,274,56,Hbv8DPW0Oo,False,True,True,True,False
134,83,PK5w8Gh3je,1,180,112,JURpa4yBES,False,False,True,True,False
32,139,oxcMUhGHSk,1,107,179,A3cXOGbKuL,False,False,True,True,False
13,252,1GCOanqPDX,1,240,104,cGBrJNhtO9,False,True,True,True,False
213,66,IeNdCDSAnH,0,192,31,BS1yv5aKTC,False,False,False,True,False
179,40,dQDgfI5lAr,0,169,63,0ObWGzRP23,False,False,False,True,False
212,282,dga9ViGMPr,1,54,97,wXM3kSy8Tj,False,False,True,True,False
270,38,if5tLkABxW,0,13,160,nV7SkUyYgE,False,False,False,True,False
99,227,5qEm3jWxZC,1,257,236,M4EACbvO8T,False,True,True,True,False
54,252,qRHzv5tTfZ,1,153,42,8p6kaDjsX7,False,False,True,True,False
184,259,pcbjlKYRXn,0,288,123,xiaJ4jP78l,False,True,False,True,False
197,110,mv9SUtpnIY,1,26,4,XN8j2iyRM9,False,False,True,True,False
203,170,FgtkMPvTp7,1,34,68,IuXCvEpzdA,False,False,True,True,False
116,189,ijLYwPzXlp,0,243,190,zPdb2NU3M1,False,True,False,True,False
185,199,hMRi5oCbv3,1,28,83,RfiCq9gDWH,False,False,True,True,False
194,20,LVpzg10IFh,0,164,260,EmBu2Wj7lz,False,False,False,True,False
260,16,iQ8HTdJPoV,1,271,269,cEbkHOD5X9,True,True,True,True,False
293,203,ywM6Z7LJAj,1,90,243,j2UeBSovpJ,True,False,True,True,False
52,95,d5oI6k4JAh,0,150,174,Bj8k0mvQNe,False,False,False,True,False
135,109,Kt8SbFnYdp,1,114,39,pzYN3Txgud,False,False,True,True,False
253,234,jyHO43Kr0o,1,289,259,OKNs5j7tzG,True,True,True,True,False
181,115,jymHkSlLX3,1,262,52,Zf1HQLvXOC,False,True,True,True,False
56,276,uY7fIBriRn,0,271,127,xZrEYO61Ts,False,True,False,True,False
95,72,uAS8PzJyFV,0,138,49,bmI0UVQaJ8,False,False,False,True,False
21,148,gvXu4eKcOW,0,98,252,7rAtK5bEdv,False,False,False,True,False
45,30,NYzI4Lerl7,1,159,246,XRx3pM0fy7,False,False,True,True,False
194,261,05nL3B1hlC,0,176,229,ECbVBrDu3o,False,False,False,True,False
50,112,aszjrN2FJB,1,153,187,2LfcEZ1XD4,False,False,True,True,False
113,39,Kd7CHIv4Nt,0,277,280,dWHXG2hq4i,False,True,False,True,False
222,120,cJ5r17agKP,0,250,112,LkNlco1sQK,False,True,False,True,False
68,170,2RadJ3hQCe,0,23,121,fziRXSY8tZ,False,False,False,True,False
48,109,ZOzQBcswbd,1,221,177,EPIhgLVHw0,False,True,True,True,False
2,24,uScKHNtrv5,0,204,290,AoWNqZXwCi,False,True,False,True,False
281,121,XnkFzI1h0W,0,89,215,sGea986NF7,False,False,False,True,False
26,220,ojzRLJFIrx,0,57,31,guxLtX9opR,False,False,False,True,False
236,33,co9wdgkDqm,0,219,86,xpvsjuMWBw,False,True,False,True,False
61,242,YAL6O3JSwT,1,77,290,Cu23SMzdeP,False,False,True,True,False
8,196,gvKQGs4jFP,1,135,267,1NmlV98bjS,False,False,True,True,False
53,252,HxDsLSOWe0,1,42,69,FeYynkqgJ8,False,False,True,True,False
94,57,qfG6SUPWlY,1,254,44,U4K8BHJZSk,False,True,True,True,False
262,85,ZcOF8kysXd,0,189,1,pAJNbOL826,False,False,False,True,False
150,70,PXum4TpdYq,1,117,59,5ez2hGRAxF,False,False,True,True,False
246,148,upL9GFKbOV,0,176,46,ulc5yYtwde,False,False,False,True,False
70,180,JDBlHme8aC,1,281,203,AGtuCJLZeg,False,True,True,True,False
70,271,J9wIQdjhAf,0,201,6,k8y7LYQNTG,False,True,False,True,False
240,263,TvioZn83Ph,0,91,144,gAkc5C3Jm7,False,False,False,True,False
285,275,G9Z4YXhEal,1,150,186,fVI72qR1cn,False,False,True,True,False
223,146,tW4I75CBEz,1,77,234,XbdqIUCK8c,False,False,True,True,False
9,236,Rw3bBqurH8,0,198,198,fT8DYiZcwd,False,False,False,True,False
294,178,NimSF2f7nG,0,286,59,aNTZRQlXv4,False,True,False,True,False
219,221,uxsgSKLG0R,1,296,108,rLWFmMUgeu,False,True,True,True,False
204,157,bs82Zxaytq,1,242,85,IPqNX2kBcA,False,True,True,True,False
98,178,WKr6Zygoxu,0,299,199,RLV2mi5grE,False,True,False,True,False
84,81,c5Fr2TAi36,1,87,275,1wnt5YCRaG,False,False,True,True,False
54,148,1fMTIo58U4,0,181,219,4FDTduLSRJ,False,False,False,True,False
208,199,BR1fi4srIm,0,184,61,ZG7uvYIpc8,False,False,False,True,False
93,295,kEbDdvOwp4,0,289,7,NjKHnyFGiY,False,True,False,True,False
185,209,Iv3oJsBWRa,0,150,70,H8jw5FtG04,False,False,False,True,False
3,266,8bYs1XoeTS,0,163,150,v8GxVZgnpT,False,False,False,True,False
276,268,VGxMw17ftA,1,250,122,JYZGA6bOtI,False,True,True,True,False
208,190,OeV9swacx8,0,232,103,1PSbNAYF8c,False,True,False,True,False
217,10,VBUQTXDoaG,0,15,106,L6JN8eflFn,False,False,False,False,False
246,231,3YWaRiF4UL,1,207,271,Xd6AeLNVjY,True,True,True,True,False
91,147,78lkVAwWeY,0,57,258,9bwsSjGqxo,False,False,False,True,False
47,220,GFQaeXVxBT,1,157,229,fOI5Lx9nwE,False,False,True,True,False
49,2,9d03ucRAX7,0,231,23,p4rkhKtLUW,False,True,False,False,False
176,182,F4brvkhGla,0,169,215,dYUGw8aZkr,False,False,False,True,False
149,76,wc7ZBdEa6R,0,144,30,YhtIGTVi95,False,False,False,True,False
292,70,BrOahVAzKb,1,254,67,qrTDsFiPHC,False,True,True,True,False
296,79,CZidoevNWE,1,264,255,BLX3QuiWY1,True,True,True,True,False
177,262,n6BzNjg1Ak,0,170,29,kqtVHI72eC,False,False,False,True,False
56,248,QV76ApPqiR,0,126,28,PexzuQm2in,False,False,False,True,False
297,16,nB5D0RA3fS,0,47,204,YOWejRUKIH,True,False,False,True,False
79,81,LKPcdhkMqp,0,160,11,yWGTkgX7s0,False,False,False,True,False
170,32,euiTlMjABy,1,123,18,LJcQzDtwWP,False,False,True,True,False
200,157,gDez21RvnW,0,32,165,I8KYJpCOL6,False,False,False,True,False
68,276,bcxqe0m6Vy,0,51,286,S8035KucWY,False,False,False,True,False
89,114,GkiAo7pcJn,0,220,215,O2khDXNg4c,False,True,False,True,False
179,115,xftPpMdrvB,1,207,256,0lQBO5KrV4,False,True,True,True,False
125,45,I2qVcOkGTM,0,15,211,md83MqEjp2,False,False,False,True,False
100,260,TiMtHa1kDU,0,287,59,23Wwura4F9,False,True,False,True,False
18,252,pwHoSyj3YK,0,121,273,yfAbnLMiz1,False,False,False,True,False
196,145,OU2SzlcZQ5,1,207,73,oiZagA0pKn,False,True,True,True,False
222,235,d6pucOxkBq,0,168,77,LtIz2l7qSb,False,False,False,True,False
247,55,ENR9UrB3u8,0,155,146,lbk5P2rNFx,False,False,False,True,False
191,226,0D86zyBk4Y,1,102,295,mTW8MDGtaV,False,False,True,True,False
225,277,cBIQqnxw9s,0,195,2,jEPk89RhgM,False,False,False,True,False
260,103,ryZ6WtY10U,1,77,81,lguXdkzT3E,False,False,True,True,False
268,240,yC8PRMlsA5,0,295,232,L7enCyqXlw,True,True,False,True,False
69,297,WJ4vYTMf7C,1,37,201,qpZ7nbR8VC,False,False,True,True,False
237,280,NPQluzJVt4,0,192,121,nWZmsbl6GJ,False,False,False,True,False
143,160,8HEUDGVCT2,0,148,245,Vylzt82RwB,False,False,False,True,False
39,97,GJl0Dm5H9Q,0,22,209,JKkAIbGTxv,False,False,False,True,False
132,174,P6qMxwkT87,1,59,169,LCzU40FInw,False,False,True,True,False
145,192,a0MPjFwy5J,0,256,132,Ok7iuWAGEC,False,True,True,True,False
88,141,3ShX7yORpM,0,38,292,HRqc3oPxKi,False,False,False,True,False
9,38,LMysIT96AF,0,123,200,HP9AvJKi7w,False,False,False,True,False
91,114,ZH0q3GPVbL,0,113,39,JYf36zywUM,False,False,False,True,False
266,4,AnrxcNkwf9,1,65,127,7z2uwFeAoW,False,False,True,False,False
55,54,tjUv391snw,1,243,59,8YNRIXfE0o,False,True,True,True,False
253,220,IiuAwBqcMP,0,144,56,gyWleXV6aR,False,False,False,True,False
211,102,lvUKHwVI6E,1,18,99,xRK7FJXTmz,False,False,True,True,False
254,291,bN9YTXOv1n,1,19,171,DgYE2jNdOB,False,False,True,True,False
114,62,y4X3GHCTKb,1,299,89,lcxUTB6de3,False,True,True,True,False
0,14,FsTgvXS03G,0,129,42,BtdgUPuIln,False,False,False,True,False
198,60,7TDMXlKNWx,0,123,156,37q1PawB0j,False,False,False,True,False
162,251,5h6urywAjq,0,233,211,57J0C83VXy,False,True,False,True,False
280,211,Ev1fQIs7eS,1,19,34,raw9jHBmlA,False,False,True,True,False
210,167,6JMA1Plxpo,0,94,53,wIHjhKkBaL,False,False,False,True,False
216,6,wPlHnW92AD,0,35,120,v1YaW7qd6j,False,False,False,False,False
93,110,eLRlVB7yWM,0,280,295,oe4EvXM8q5,False,True,False,True,False
53,39,aPvEJlq9nk,0,251,280,tnUrowZYgS,False,True,True,True,False
149,128,y7JXDatZbG,1,150,101,LWaxrgQUGp,False,False,True,True,False
266,243,dh4NeqcYpC,1,186,147,ytxB60eC7b,False,False,True,True,False
59,286,ORwKnYJjkv,0,11,229,uNtpg3RbAq,False,False,False,True,False
69,23,pVXIPqevN3,0,152,52,QasmZNPXbB,False,False,False,True,False
14,104,Jh3eNrTXD1,0,234,234,IXbFogVlUu,False,True,False,True,False
3,12,9sgAcMOwyx,0,41,109,fbgJv2O93p,False,False,False,True,False
288,155,UJBVka2c4E,0,293,3,ZV0i3XuFEP,False,True,False,True,False
295,12,2wArOkMx0h,1,265,38,6udPGfo2tW,False,True,True,True,False
242,279,g2w7kmnfTq,0,37,271,derVasfuKM,True,False,False,True,False
248,164,s5FpbzGDhf,0,112,11,yjXBurb1eo,False,False,False,True,False
150,14,ulYAR6Z8tb,1,212,216,SChQErBLtx,False,True,True,True,False
175,52,goJXO0CchM,1,51,289,XIrUiP74H2,False,False,True,True,False
102,283,T7ASfMsY5d,1,111,223,NKYLFclsBA,False,False,True,True,False
274,238,kv3ZcKduzt,0,263,214,Me87I2nGiz,False,True,False,True,False
280,164,LibmItfhOX,1,157,198,KJL4Dviz9C,False,False,True,True,False
61,291,MPfU2Oal9G,1,36,284,bpC4yAZInz,False,False,True,True,False
207,23,SdG9YiME5f,1,231,210,DBXQ6OMJKI,False,True,True,True,False
238,293,ujeI80Fgdc,0,67,52,YrGRb4dTIq,False,False,False,True,False
66,68,gMJyIVlYna,1,271,261,JbXYkPwjnA,False,True,True,True,False
0,74,z7oIC5lPhG,1,104,265,RXJ7w6HVSb,False,False,True,True,False
66,271,zdqysxFE3I,0,208,43,QoA7tZyFuJ,False,True,False,True,False
47,78,68FZlWojk9,1,218,215,aJUL2PyOQ0,False,True,True,True,False
67,79,8Cki1xLUav,0,112,94,wKb8MZE701,False,False,False,True,False
91,274,5tGe9df0T7,0,173,39,CzQrY8sGBJ,False,False,False,True,False
260,43,qGxQeltPgC,1,95,47,bPALdH4KQr,False,False,True,True,False
257,103,9mUdEh1Lzv,0,54,97,WAXeDVoTmO,False,False,False,True,False
49,209,YqB4LPiymR,1,169,101,HafxS1mRuO,False,False,True,True,False
284,137,VghCsmyXAT,1,77,210,tMY7GwkbVT,False,False,True,True,False
138,62,QcKTLxJWIi,1,208,227,lXjIuhKxpo,False,True,True,True,False
130,129,LMIaCWbyY3,1,201,58,UdK49hqgZ2,False,True,True,True,False
298,275,SlZKDXpiYs,0,220,36,xVkmR3LoU1,False,True,False,True,False
292,258,3ieV8Fzbf2,0,155,130,eAHwtbSZxB,False,False,False,True,False
287,2,YR9VZhsJA6,1,224,214,VgrYE0mGqQ,True,True,True,False,False
26,199,zRF7IyiBdQ,0,11,99,FMKDJXUNOr,False,False,False,True,False
263,245,IK4QPM6arV,1,178,293,NGqca8EPwR,True,False,True,True,False
2,123,b7jnscRdTf,1,43,143,ft15hwQTjS,False,False,True,True,False
235,287,QsYNiTAUSe,1,63,82,gc7Dtk1SMO,False,False,True,True,False
22,17,XBT8pIHWif,1,5,270,rNwiTLbkU4,False,False,True,True,False
263,83,cMhGWOLKnd,0,181,68,hFECYGpDLd,False,False,False,True,False
203,268,xuBg2f4TUC,1,207,243,nNfZCioc7M,False,True,True,True,False
233,137,7KFAylkUqZ,1,27,132,YURwlrNvcD,False,False,True,True,False
84,241,OvpZ2Nyoln,1,4,133,FwZonyBeXb,False,False,True,True,False
124,226,skSGtjywuz,0,271,12,3AaROKTuwX,False,True,False,True,False
281,117,HXBocEfurs,1,77,114,BbgduhE4rp,False,False,True,True,False
183,291,4iacEnrMyz,0,120,61,HKBjMRQzx1,False,False,False,True,False
10,296,b1UiAqVZ2Y,1,225,231,Rb3ozjNSl7,False,True,True,True,False
58,61,lQyv1HroLd,0,85,216,8mNXstvZMw,False,False,False,True,False
162,213,AkyDLQaswH,0,238,252,TM41aNRULs,False,True,False,True,False
49,130,6IQbqci4ju,1,136,206,M2SGJihu1z,False,False,True,True,False
292,292,clCgY4drFG,0,167,160,mbzqrZOYvU,False,False,False,True,False
150,39,cYq0EfgtVp,0,150,267,uU5HvKDTkM,False,False,False,True,False
160,112,qEprZM2Asa,1,131,130,zZ8R4kGEAv,False,False,True,True,False
144,170,b8mcn5Krwt,0,23,133,UIwjL04yRA,False,False,False,True,False
235,176,G6QYv18dDq,1,82,5,9MDkRd0oy2,False,False,True,True,False
264,95,tRoX6pi9ZK,1,22,227,RDNEAbhxay,False,False,True,True,False
